24,Sat Sep 25 07:00:39 UTC 2010,上海,1,Sat Sep 25 07:00:39 UTC 2010
25,Sat Sep 25 07:00:39 UTC 2010,山西,1,Sat Sep 25 07:00:39 UTC 2010
26,Sat Sep 25 07:00:39 UTC 2010,陕西,1,Sat Sep 25 07:00:39 UTC 2010
27,Sat Sep 25 07:00:39 UTC 2010,四川,1,Sat Sep 25 07:00:39 UTC 2010
28,Sat Sep 25 07:00:39 UTC 2010,天津,1,Sat Sep 25 07:00:39 UTC 2010
29,Sat Sep 25 07:00:39 UTC 2010,新疆,1,Sat Sep 25 07:00:39 UTC 2010
30,Sat Sep 25 07:00:39 UTC 2010,西藏,1,Sat Sep 25 07:00:39 UTC 2010
31,Sat Sep 25 07:00:39 UTC 2010,云南,1,Sat Sep 25 07:00:39 UTC 2010
32,Sat Sep 25 07:00:39 UTC 2010,浙江,1,Sat Sep 25 07:00:39 UTC 2010
33,Sat Sep 25 07:00:39 UTC 2010,香港,1,Sat Sep 25 07:00:39 UTC 2010
34,Sat Sep 25 07:00:39 UTC 2010,澳门,1,Sat Sep 25 07:00:39 UTC 2010
35,Sat Sep 25 07:00:39 UTC 2010,台湾,1,Sat Sep 25 07:00:39 UTC 2010
36,Sat Sep 25 07:00:39 UTC 2010,海外,1,Sat Sep 25 07:00:39 UTC 2010
38,Sat Sep 25 07:41:21 UTC 2010,合肥,2,Sat Sep 25 07:41:21 UTC 2010
39,Sat Sep 25 07:41:22 UTC 2010,安庆,2,Sat Sep 25 07:41:22 UTC 2010
40,Sat Sep 25 07:41:22 UTC 2010,蚌埠,2,Sat Sep 25 07:41:22 UTC 2010
41,Sat Sep 25 07:41:22 UTC 2010,亳州,2,Sat Sep 25 07:41:22 UTC 2010
42,Sat Sep 25 07:41:22 UTC 2010,巢湖,2,Sat Sep 25 07:41:22 UTC 2010
43,Sat Sep 25 07:41:22 UTC 2010,滁州,2,Sat Sep 25 07:41:22 UTC 2010
44,Sat Sep 25 07:41:22 UTC 2010,阜阳,2,Sat Sep 25 07:41:22 UTC 2010
45,Sat Sep 25 07:41:22 UTC 2010,贵池,2,Sat Sep 25 07:41:22 UTC 2010
46,Sat Sep 25 07:41:22 UTC 2010,淮北,2,Sat Sep 25 07:41:22 UTC 2010
47,Sat Sep 25 07:41:22 UTC 2010,淮化,2,Sat Sep 25 07:41:22 UTC 2010
48,Sat Sep 25 07:41:22 UTC 2010,淮南,2,Sat Sep 25 07:41:22 UTC 2010
49,Sat Sep 25 07:41:22 UTC 2010,黄山,2,Sat Sep 25 07:41:22 UTC 2010
50,Sat Sep 25 07:41:22 UTC 2010,九华山,2,Sat Sep 25 07:41:22 UTC 2010
51,Sat Sep 25 07:41:22 UTC 2010,六安,2,Sat Sep 25 07:41:22 UTC 2010
52,Sat Sep 25 07:41:22 UTC 2010,马鞍山,2,Sat Sep 25 07:41:22 UTC 2010
53,Sat Sep 25 07:41:22 UTC 2010,宿州,2,Sat Sep 25 07:41:22 UTC 2010
54,Sat Sep 25 07:41:22 UTC 2010,铜陵,2,Sat Sep 25 07:41:22 UTC 2010
55,Sat Sep 25 07:41:22 UTC 2010,屯溪,2,Sat Sep 25 07:41:22 UTC 2010
56,Sat Sep 25 07:41:22 UTC 2010,芜湖,2,Sat Sep 25 07:41:22 UTC 2010
57,Sat Sep 25 07:41:22 UTC 2010,宣城,2,Sat Sep 25 07:41:22 UTC 2010
58,Sat Sep 25 07:41:22 UTC 2010,北京,3,Sat Sep 25 07:41:22 UTC 2010
59,Sat Sep 25 07:41:22 UTC 2010,重庆,4,Sat Sep 25 07:41:22 UTC 2010
60,Sat Sep 25 07:41:22 UTC 2010,福州,5,Sat Sep 25 07:41:22 UTC 2010
61,Sat Sep 25 07:41:22 UTC 2010,福安,5,Sat Sep 25 07:41:22 UTC 2010
62,Sat Sep 25 07:41:22 UTC 2010,龙岩,5,Sat Sep 25 07:41:22 UTC 2010
63,Sat Sep 25 07:41:22 UTC 2010,南平,5,Sat Sep 25 07:41:22 UTC 2010
64,Sat Sep 25 07:41:22 UTC 2010,宁德,5,Sat Sep 25 07:41:22 UTC 2010
65,Sat Sep 25 07:41:22 UTC 2010,莆田,5,Sat Sep 25 07:41:22 UTC 2010
66,Sat Sep 25 07:41:22 UTC 2010,泉州,5,Sat Sep 25 07:41:22 UTC 2010
67,Sat Sep 25 07:41:22 UTC 2010,三明,5,Sat Sep 25 07:41:22 UTC 2010
68,Sat Sep 25 07:41:22 UTC 2010,邵武,5,Sat Sep 25 07:41:22 UTC 2010
69,Sat Sep 25 07:41:22 UTC 2010,石狮,5,Sat Sep 25 07:41:22 UTC 2010
70,Sat Sep 25 07:41:22 UTC 2010,永安,5,Sat Sep 25 07:41:22 UTC 2010
71,Sat Sep 25 07:41:22 UTC 2010,武夷山,5,Sat Sep 25 07:41:22 UTC 2010
72,Sat Sep 25 07:41:22 UTC 2010,厦门,5,Sat Sep 25 07:41:22 UTC 2010
73,Sat Sep 25 07:41:22 UTC 2010,漳州,5,Sat Sep 25 07:41:22 UTC 2010
74,Sat Sep 25 07:41:22 UTC 2010,兰州,6,Sat Sep 25 07:41:22 UTC 2010
75,Sat Sep 25 07:41:22 UTC 2010,白银,6,Sat Sep 25 07:41:22 UTC 2010
76,Sat Sep 25 07:41:22 UTC 2010,定西,6,Sat Sep 25 07:41:22 UTC 2010
77,Sat Sep 25 07:41:22 UTC 2010,敦煌,6,Sat Sep 25 07:41:22 UTC 2010
78,Sat Sep 25 07:41:22 UTC 2010,甘南,6,Sat Sep 25 07:41:22 UTC 2010
79,Sat Sep 25 07:41:22 UTC 2010,金昌,6,Sat Sep 25 07:41:22 UTC 2010
80,Sat Sep 25 07:41:22 UTC 2010,酒泉,6,Sat Sep 25 07:41:22 UTC 2010
81,Sat Sep 25 07:41:22 UTC 2010,临夏,6,Sat Sep 25 07:41:22 UTC 2010
82,Sat Sep 25 07:41:22 UTC 2010,嘉峪关,6,Sat Sep 25 07:41:22 UTC 2010
83,Sat Sep 25 07:41:22 UTC 2010,平凉,6,Sat Sep 25 07:41:22 UTC 2010
84,Sat Sep 25 07:41:22 UTC 2010,天水,6,Sat Sep 25 07:41:22 UTC 2010
85,Sat Sep 25 07:41:22 UTC 2010,武都,6,Sat Sep 25 07:41:22 UTC 2010
86,Sat Sep 25 07:41:22 UTC 2010,武威,6,Sat Sep 25 07:41:22 UTC 2010
87,Sat Sep 25 07:41:22 UTC 2010,西峰,6,Sat Sep 25 07:41:22 UTC 2010
88,Sat Sep 25 07:41:22 UTC 2010,张掖,6,Sat Sep 25 07:41:22 UTC 2010
89,Sat Sep 25 07:41:22 UTC 2010,广州,7,Sat Sep 25 07:41:22 UTC 2010
90,Sat Sep 25 07:41:22 UTC 2010,潮阳,7,Sat Sep 25 07:41:22 UTC 2010
91,Sat Sep 25 07:41:22 UTC 2010,潮州,7,Sat Sep 25 07:41:22 UTC 2010
92,Sat Sep 25 07:41:22 UTC 2010,澄海,7,Sat Sep 25 07:41:22 UTC 2010
93,Sat Sep 25 07:41:22 UTC 2010,东莞,7,Sat Sep 25 07:41:22 UTC 2010
94,Sat Sep 25 07:41:22 UTC 2010,佛山,7,Sat Sep 25 07:41:22 UTC 2010
95,Sat Sep 25 07:41:22 UTC 2010,河源,7,Sat Sep 25 07:41:22 UTC 2010
96,Sat Sep 25 07:41:22 UTC 2010,惠州,7,Sat Sep 25 07:41:22 UTC 2010
97,Sat Sep 25 07:41:22 UTC 2010,江门,7,Sat Sep 25 07:41:22 UTC 2010
98,Sat Sep 25 07:41:22 UTC 2010,揭阳,7,Sat Sep 25 07:41:22 UTC 2010
99,Sat Sep 25 07:41:22 UTC 2010,开平,7,Sat Sep 25 07:41:22 UTC 2010
100,Sat Sep 25 07:41:22 UTC 2010,茂名,7,Sat Sep 25 07:41:22 UTC 2010
101,Sat Sep 25 07:41:22 UTC 2010,梅州,7,Sat Sep 25 07:41:22 UTC 2010
102,Sat Sep 25 07:41:22 UTC 2010,清远,7,Sat Sep 25 07:41:22 UTC 2010
103,Sat Sep 25 07:41:22 UTC 2010,汕头,7,Sat Sep 25 07:41:22 UTC 2010
104,Sat Sep 25 07:41:22 UTC 2010,汕尾,7,Sat Sep 25 07:41:22 UTC 2010
105,Sat Sep 25 07:41:22 UTC 2010,韶关,7,Sat Sep 25 07:41:22 UTC 2010
106,Sat Sep 25 07:41:22 UTC 2010,深圳,7,Sat Sep 25 07:41:22 UTC 2010
107,Sat Sep 25 07:41:22 UTC 2010,顺德,7,Sat Sep 25 07:41:22 UTC 2010
108,Sat Sep 25 07:41:22 UTC 2010,阳江,7,Sat Sep 25 07:41:22 UTC 2010
109,Sat Sep 25 07:41:22 UTC 2010,英德,7,Sat Sep 25 07:41:22 UTC 2010
110,Sat Sep 25 07:41:22 UTC 2010,云浮,7,Sat Sep 25 07:41:22 UTC 2010
111,Sat Sep 25 07:41:22 UTC 2010,增城,7,Sat Sep 25 07:41:22 UTC 2010
112,Sat Sep 25 07:41:22 UTC 2010,湛江,7,Sat Sep 25 07:41:22 UTC 2010
113,Sat Sep 25 07:41:22 UTC 2010,肇庆,7,Sat Sep 25 07:41:22 UTC 2010
114,Sat Sep 25 07:41:22 UTC 2010,中山,7,Sat Sep 25 07:41:22 UTC 2010
115,Sat Sep 25 07:41:22 UTC 2010,珠海,7,Sat Sep 25 07:41:22 UTC 2010
116,Sat Sep 25 07:41:22 UTC 2010,南宁,8,Sat Sep 25 07:41:22 UTC 2010
117,Sat Sep 25 07:41:22 UTC 2010,百色,8,Sat Sep 25 07:41:22 UTC 2010
118,Sat Sep 25 07:41:22 UTC 2010,北海,8,Sat Sep 25 07:41:22 UTC 2010
119,Sat Sep 25 07:41:22 UTC 2010,桂林,8,Sat Sep 25 07:41:22 UTC 2010
120,Sat Sep 25 07:41:22 UTC 2010,防城港,8,Sat Sep 25 07:41:22 UTC 2010
121,Sat Sep 25 07:41:22 UTC 2010,河池,8,Sat Sep 25 07:41:22 UTC 2010
122,Sat Sep 25 07:41:22 UTC 2010,贺州,8,Sat Sep 25 07:41:22 UTC 2010
123,Sat Sep 25 07:41:22 UTC 2010,柳州,8,Sat Sep 25 07:41:22 UTC 2010
124,Sat Sep 25 07:41:22 UTC 2010,钦州,8,Sat Sep 25 07:41:22 UTC 2010
125,Sat Sep 25 07:41:22 UTC 2010,梧州,8,Sat Sep 25 07:41:22 UTC 2010
126,Sat Sep 25 07:41:22 UTC 2010,玉林,8,Sat Sep 25 07:41:22 UTC 2010
127,Sat Sep 25 07:41:22 UTC 2010,贵阳,9,Sat Sep 25 07:41:22 UTC 2010
128,Sat Sep 25 07:41:22 UTC 2010,安顺,9,Sat Sep 25 07:41:22 UTC 2010
129,Sat Sep 25 07:41:22 UTC 2010,毕节,9,Sat Sep 25 07:41:22 UTC 2010
130,Sat Sep 25 07:41:22 UTC 2010,都匀,9,Sat Sep 25 07:41:22 UTC 2010
131,Sat Sep 25 07:41:22 UTC 2010,凯里,9,Sat Sep 25 07:41:22 UTC 2010
132,Sat Sep 25 07:41:22 UTC 2010,六盘水,9,Sat Sep 25 07:41:22 UTC 2010
133,Sat Sep 25 07:41:22 UTC 2010,铜仁,9,Sat Sep 25 07:41:22 UTC 2010
134,Sat Sep 25 07:41:22 UTC 2010,兴义,9,Sat Sep 25 07:41:22 UTC 2010
135,Sat Sep 25 07:41:22 UTC 2010,玉屏,9,Sat Sep 25 07:41:22 UTC 2010
136,Sat Sep 25 07:41:22 UTC 2010,遵义,9,Sat Sep 25 07:41:22 UTC 2010
137,Sat Sep 25 07:41:22 UTC 2010,海口,10,Sat Sep 25 07:41:22 UTC 2010
138,Sat Sep 25 07:41:22 UTC 2010,儋县,10,Sat Sep 25 07:41:22 UTC 2010
139,Sat Sep 25 07:41:22 UTC 2010,陵水,10,Sat Sep 25 07:41:22 UTC 2010
140,Sat Sep 25 07:41:22 UTC 2010,琼海,10,Sat Sep 25 07:41:22 UTC 2010
141,Sat Sep 25 07:41:22 UTC 2010,三亚,10,Sat Sep 25 07:41:22 UTC 2010
142,Sat Sep 25 07:41:22 UTC 2010,五指山,10,Sat Sep 25 07:41:22 UTC 2010
143,Sat Sep 25 07:41:22 UTC 2010,万宁,10,Sat Sep 25 07:41:22 UTC 2010
144,Sat Sep 25 07:41:22 UTC 2010,石家庄,11,Sat Sep 25 07:41:22 UTC 2010
145,Sat Sep 25 07:41:22 UTC 2010,保定,11,Sat Sep 25 07:41:22 UTC 2010
146,Sat Sep 25 07:41:22 UTC 2010,北戴河,11,Sat Sep 25 07:41:22 UTC 2010
147,Sat Sep 25 07:41:22 UTC 2010,沧州,11,Sat Sep 25 07:41:22 UTC 2010
148,Sat Sep 25 07:41:22 UTC 2010,承德,11,Sat Sep 25 07:41:22 UTC 2010
149,Sat Sep 25 07:41:22 UTC 2010,丰润,11,Sat Sep 25 07:41:22 UTC 2010
150,Sat Sep 25 07:41:22 UTC 2010,邯郸,11,Sat Sep 25 07:41:22 UTC 2010
151,Sat Sep 25 07:41:22 UTC 2010,衡水,11,Sat Sep 25 07:41:22 UTC 2010
152,Sat Sep 25 07:41:22 UTC 2010,廊坊,11,Sat Sep 25 07:41:22 UTC 2010
153,Sat Sep 25 07:41:22 UTC 2010,南戴河,11,Sat Sep 25 07:41:22 UTC 2010
154,Sat Sep 25 07:41:22 UTC 2010,秦皇岛,11,Sat Sep 25 07:41:22 UTC 2010
155,Sat Sep 25 07:41:22 UTC 2010,唐山,11,Sat Sep 25 07:41:22 UTC 2010
156,Sat Sep 25 07:41:22 UTC 2010,新城,11,Sat Sep 25 07:41:22 UTC 2010
157,Sat Sep 25 07:41:22 UTC 2010,邢台,11,Sat Sep 25 07:41:22 UTC 2010
158,Sat Sep 25 07:41:22 UTC 2010,张家口,11,Sat Sep 25 07:41:22 UTC 2010
159,Sat Sep 25 07:41:22 UTC 2010,哈尔滨,12,Sat Sep 25 07:41:22 UTC 2010
160,Sat Sep 25 07:41:22 UTC 2010,北安,12,Sat Sep 25 07:41:22 UTC 2010
161,Sat Sep 25 07:41:22 UTC 2010,大庆,12,Sat Sep 25 07:41:22 UTC 2010
162,Sat Sep 25 07:41:22 UTC 2010,大兴安岭,12,Sat Sep 25 07:41:22 UTC 2010
163,Sat Sep 25 07:41:22 UTC 2010,鹤岗,12,Sat Sep 25 07:41:22 UTC 2010
164,Sat Sep 25 07:41:22 UTC 2010,黑河,12,Sat Sep 25 07:41:22 UTC 2010
165,Sat Sep 25 07:41:22 UTC 2010,佳木斯,12,Sat Sep 25 07:41:22 UTC 2010
166,Sat Sep 25 07:41:22 UTC 2010,鸡西,12,Sat Sep 25 07:41:22 UTC 2010
167,Sat Sep 25 07:41:22 UTC 2010,牡丹江,12,Sat Sep 25 07:41:22 UTC 2010
168,Sat Sep 25 07:41:22 UTC 2010,齐齐哈尔,12,Sat Sep 25 07:41:22 UTC 2010
169,Sat Sep 25 07:41:22 UTC 2010,七台河,12,Sat Sep 25 07:41:22 UTC 2010
170,Sat Sep 25 07:41:22 UTC 2010,双鸭山,12,Sat Sep 25 07:41:22 UTC 2010
171,Sat Sep 25 07:41:22 UTC 2010,绥化,12,Sat Sep 25 07:41:22 UTC 2010
172,Sat Sep 25 07:41:22 UTC 2010,伊春,12,Sat Sep 25 07:41:22 UTC 2010
173,Sat Sep 25 07:41:22 UTC 2010,郑州,13,Sat Sep 25 07:41:22 UTC 2010
174,Sat Sep 25 07:41:22 UTC 2010,安阳,13,Sat Sep 25 07:41:22 UTC 2010
175,Sat Sep 25 07:41:22 UTC 2010,鹤壁,13,Sat Sep 25 07:41:22 UTC 2010
176,Sat Sep 25 07:41:22 UTC 2010,潢川,13,Sat Sep 25 07:41:22 UTC 2010
177,Sat Sep 25 07:41:22 UTC 2010,焦作,13,Sat Sep 25 07:41:22 UTC 2010
178,Sat Sep 25 07:41:22 UTC 2010,济源,13,Sat Sep 25 07:41:22 UTC 2010
179,Sat Sep 25 07:41:22 UTC 2010,开封,13,Sat Sep 25 07:41:22 UTC 2010
180,Sat Sep 25 07:41:22 UTC 2010,漯河,13,Sat Sep 25 07:41:22 UTC 2010
181,Sat Sep 25 07:41:22 UTC 2010,洛阳,13,Sat Sep 25 07:41:22 UTC 2010
182,Sat Sep 25 07:41:22 UTC 2010,南阳,13,Sat Sep 25 07:41:22 UTC 2010
183,Sat Sep 25 07:41:22 UTC 2010,平顶山,13,Sat Sep 25 07:41:22 UTC 2010
184,Sat Sep 25 07:41:22 UTC 2010,濮阳,13,Sat Sep 25 07:41:22 UTC 2010
185,Sat Sep 25 07:41:22 UTC 2010,三门峡,13,Sat Sep 25 07:41:22 UTC 2010
186,Sat Sep 25 07:41:22 UTC 2010,商丘,13,Sat Sep 25 07:41:22 UTC 2010
187,Sat Sep 25 07:41:22 UTC 2010,新乡,13,Sat Sep 25 07:41:22 UTC 2010
188,Sat Sep 25 07:41:22 UTC 2010,信阳,13,Sat Sep 25 07:41:22 UTC 2010
189,Sat Sep 25 07:41:22 UTC 2010,许昌,13,Sat Sep 25 07:41:22 UTC 2010
190,Sat Sep 25 07:41:22 UTC 2010,周口,13,Sat Sep 25 07:41:22 UTC 2010
191,Sat Sep 25 07:41:22 UTC 2010,驻马店,13,Sat Sep 25 07:41:22 UTC 2010
192,Sat Sep 25 07:41:22 UTC 2010,武汉,14,Sat Sep 25 07:41:22 UTC 2010
193,Sat Sep 25 07:41:22 UTC 2010,恩施,14,Sat Sep 25 07:41:22 UTC 2010
194,Sat Sep 25 07:41:22 UTC 2010,鄂州,14,Sat Sep 25 07:41:22 UTC 2010
195,Sat Sep 25 07:41:22 UTC 2010,黄冈,14,Sat Sep 25 07:41:22 UTC 2010
196,Sat Sep 25 07:41:22 UTC 2010,黄石,14,Sat Sep 25 07:41:22 UTC 2010
197,Sat Sep 25 07:41:22 UTC 2010,荆门,14,Sat Sep 25 07:41:22 UTC 2010
198,Sat Sep 25 07:41:22 UTC 2010,荆州,14,Sat Sep 25 07:41:22 UTC 2010
199,Sat Sep 25 07:41:22 UTC 2010,潜江,14,Sat Sep 25 07:41:22 UTC 2010
200,Sat Sep 25 07:41:22 UTC 2010,十堰,14,Sat Sep 25 07:41:22 UTC 2010
201,Sat Sep 25 07:41:22 UTC 2010,随州,14,Sat Sep 25 07:41:22 UTC 2010
202,Sat Sep 25 07:41:22 UTC 2010,武穴,14,Sat Sep 25 07:41:22 UTC 2010
203,Sat Sep 25 07:41:22 UTC 2010,仙桃,14,Sat Sep 25 07:41:22 UTC 2010
204,Sat Sep 25 07:41:23 UTC 2010,咸宁,14,Sat Sep 25 07:41:23 UTC 2010
205,Sat Sep 25 07:41:23 UTC 2010,襄阳,14,Sat Sep 25 07:41:23 UTC 2010
206,Sat Sep 25 07:41:23 UTC 2010,襄樊,14,Sat Sep 25 07:41:23 UTC 2010
207,Sat Sep 25 07:41:23 UTC 2010,孝感,14,Sat Sep 25 07:41:23 UTC 2010
208,Sat Sep 25 07:41:23 UTC 2010,宜昌,14,Sat Sep 25 07:41:23 UTC 2010
209,Sat Sep 25 07:41:23 UTC 2010,长沙,15,Sat Sep 25 07:41:23 UTC 2010
210,Sat Sep 25 07:41:23 UTC 2010,常德,15,Sat Sep 25 07:41:23 UTC 2010
211,Sat Sep 25 07:41:23 UTC 2010,郴州,15,Sat Sep 25 07:41:23 UTC 2010
212,Sat Sep 25 07:41:23 UTC 2010,衡阳,15,Sat Sep 25 07:41:23 UTC 2010
213,Sat Sep 25 07:41:23 UTC 2010,怀化,15,Sat Sep 25 07:41:23 UTC 2010
214,Sat Sep 25 07:41:23 UTC 2010,吉首,15,Sat Sep 25 07:41:23 UTC 2010
215,Sat Sep 25 07:41:23 UTC 2010,娄底,15,Sat Sep 25 07:41:23 UTC 2010
216,Sat Sep 25 07:41:23 UTC 2010,邵阳,15,Sat Sep 25 07:41:23 UTC 2010
217,Sat Sep 25 07:41:23 UTC 2010,湘潭,15,Sat Sep 25 07:41:23 UTC 2010
218,Sat Sep 25 07:41:23 UTC 2010,益阳,15,Sat Sep 25 07:41:23 UTC 2010
219,Sat Sep 25 07:41:23 UTC 2010,岳阳,15,Sat Sep 25 07:41:23 UTC 2010
220,Sat Sep 25 07:41:23 UTC 2010,永州,15,Sat Sep 25 07:41:23 UTC 2010
221,Sat Sep 25 07:41:23 UTC 2010,张家界,15,Sat Sep 25 07:41:23 UTC 2010
222,Sat Sep 25 07:41:23 UTC 2010,株洲,15,Sat Sep 25 07:41:23 UTC 2010
223,Sat Sep 25 07:41:23 UTC 2010,南京,16,Sat Sep 25 07:41:23 UTC 2010
224,Sat Sep 25 07:41:23 UTC 2010,常熟,16,Sat Sep 25 07:41:23 UTC 2010
225,Sat Sep 25 07:41:23 UTC 2010,常州,16,Sat Sep 25 07:41:23 UTC 2010
226,Sat Sep 25 07:41:23 UTC 2010,海门,16,Sat Sep 25 07:41:23 UTC 2010
227,Sat Sep 25 07:41:23 UTC 2010,淮安,16,Sat Sep 25 07:41:23 UTC 2010
228,Sat Sep 25 07:41:23 UTC 2010,江都,16,Sat Sep 25 07:41:23 UTC 2010
229,Sat Sep 25 07:41:23 UTC 2010,江阴,16,Sat Sep 25 07:41:23 UTC 2010
230,Sat Sep 25 07:41:23 UTC 2010,昆山,16,Sat Sep 25 07:41:23 UTC 2010
231,Sat Sep 25 07:41:23 UTC 2010,连云港,16,Sat Sep 25 07:41:23 UTC 2010
232,Sat Sep 25 07:41:23 UTC 2010,南通,16,Sat Sep 25 07:41:23 UTC 2010
233,Sat Sep 25 07:41:23 UTC 2010,启东,16,Sat Sep 25 07:41:23 UTC 2010
234,Sat Sep 25 07:41:23 UTC 2010,沭阳,16,Sat Sep 25 07:41:23 UTC 2010
235,Sat Sep 25 07:41:23 UTC 2010,宿迁,16,Sat Sep 25 07:41:23 UTC 2010
236,Sat Sep 25 07:41:23 UTC 2010,苏州,16,Sat Sep 25 07:41:23 UTC 2010
237,Sat Sep 25 07:41:23 UTC 2010,太仓,16,Sat Sep 25 07:41:23 UTC 2010
238,Sat Sep 25 07:41:23 UTC 2010,泰州,16,Sat Sep 25 07:41:23 UTC 2010
239,Sat Sep 25 07:41:23 UTC 2010,同里,16,Sat Sep 25 07:41:23 UTC 2010
240,Sat Sep 25 07:41:23 UTC 2010,无锡,16,Sat Sep 25 07:41:23 UTC 2010
241,Sat Sep 25 07:41:23 UTC 2010,徐州,16,Sat Sep 25 07:41:23 UTC 2010
242,Sat Sep 25 07:41:23 UTC 2010,盐城,16,Sat Sep 25 07:41:23 UTC 2010
243,Sat Sep 25 07:41:23 UTC 2010,扬州,16,Sat Sep 25 07:41:23 UTC 2010
244,Sat Sep 25 07:41:23 UTC 2010,宜兴,16,Sat Sep 25 07:41:23 UTC 2010
245,Sat Sep 25 07:41:23 UTC 2010,仪征,16,Sat Sep 25 07:41:23 UTC 2010
246,Sat Sep 25 07:41:23 UTC 2010,张家港,16,Sat Sep 25 07:41:23 UTC 2010
247,Sat Sep 25 07:41:23 UTC 2010,镇江,16,Sat Sep 25 07:41:23 UTC 2010
248,Sat Sep 25 07:41:23 UTC 2010,周庄,16,Sat Sep 25 07:41:23 UTC 2010
249,Sat Sep 25 07:41:23 UTC 2010,南昌,17,Sat Sep 25 07:41:23 UTC 2010
250,Sat Sep 25 07:41:23 UTC 2010,抚州,17,Sat Sep 25 07:41:23 UTC 2010
251,Sat Sep 25 07:41:23 UTC 2010,赣州,17,Sat Sep 25 07:41:23 UTC 2010
252,Sat Sep 25 07:41:23 UTC 2010,吉安,17,Sat Sep 25 07:41:23 UTC 2010
253,Sat Sep 25 07:41:23 UTC 2010,景德镇,17,Sat Sep 25 07:41:23 UTC 2010
254,Sat Sep 25 07:41:23 UTC 2010,井冈山,17,Sat Sep 25 07:41:23 UTC 2010
255,Sat Sep 25 07:41:23 UTC 2010,九江,17,Sat Sep 25 07:41:23 UTC 2010
256,Sat Sep 25 07:41:23 UTC 2010,庐山,17,Sat Sep 25 07:41:23 UTC 2010
257,Sat Sep 25 07:41:23 UTC 2010,萍乡,17,Sat Sep 25 07:41:23 UTC 2010
258,Sat Sep 25 07:41:23 UTC 2010,上饶,17,Sat Sep 25 07:41:23 UTC 2010
259,Sat Sep 25 07:41:23 UTC 2010,新余,17,Sat Sep 25 07:41:23 UTC 2010
260,Sat Sep 25 07:41:23 UTC 2010,宜春,17,Sat Sep 25 07:41:23 UTC 2010
261,Sat Sep 25 07:41:23 UTC 2010,鹰潭,17,Sat Sep 25 07:41:23 UTC 2010
262,Sat Sep 25 07:41:23 UTC 2010,长春,18,Sat Sep 25 07:41:23 UTC 2010
263,Sat Sep 25 07:41:23 UTC 2010,白城,18,Sat Sep 25 07:41:23 UTC 2010
264,Sat Sep 25 07:41:23 UTC 2010,白山,18,Sat Sep 25 07:41:23 UTC 2010
265,Sat Sep 25 07:41:23 UTC 2010,珲春,18,Sat Sep 25 07:41:23 UTC 2010
266,Sat Sep 25 07:41:23 UTC 2010,辽源,18,Sat Sep 25 07:41:23 UTC 2010
267,Sat Sep 25 07:41:23 UTC 2010,梅河,18,Sat Sep 25 07:41:23 UTC 2010
268,Sat Sep 25 07:41:23 UTC 2010,吉林,18,Sat Sep 25 07:41:23 UTC 2010
269,Sat Sep 25 07:41:23 UTC 2010,四平,18,Sat Sep 25 07:41:23 UTC 2010
